lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0220,2026-04-08,3,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,130.56
L0220,2026-04-08,3,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,130.556
L0220,2026-04-08,3,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,132.23
L0220,2026-04-08,3,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.764
L0220,2026-04-08,3,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.729
L0220,2026-04-08,3,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,130.531
L0220,2026-04-08,3,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.149
L0220,2026-04-08,3,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.605
L0220,2026-04-08,3,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.048
L0220,2026-04-08,3,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.471
L0220,2026-04-08,3,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,127.426
L0220,2026-04-08,3,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,128.488
L0220,2026-04-08,3,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.621
L0220,2026-04-08,3,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,128.026
L0220,2026-04-08,3,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,130.573
L0220,2026-04-08,3,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,129.376
L0220,2026-04-08,13,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,129.27
L0220,2026-04-08,13,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.982
L0220,2026-04-08,13,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,127.377
L0220,2026-04-08,13,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,130.57
L0220,2026-04-08,13,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,128.368
L0220,2026-04-08,13,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,129.831
L0220,2026-04-08,13,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,130.884
L0220,2026-04-08,13,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,127.122
L0220,2026-04-08,13,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,129.384
L0220,2026-04-08,13,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,127.622
L0220,2026-04-08,13,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,129.966
L0220,2026-04-08,13,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.44
L0220,2026-04-08,13,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.227
L0220,2026-04-08,13,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,130.828
L0220,2026-04-08,13,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.388
L0220,2026-04-08,13,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,130.752
L0220,2026-04-08,13,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,131.586
L0220,2026-04-08,13,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,128.568
L0220,2026-04-08,13,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.827
L0220,2026-04-08,13,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,128.846
L0220,2026-04-08,13,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.767
L0220,2026-04-08,13,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,130.711
L0220,2026-04-08,13,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,127.811
L0220,2026-04-08,13,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,131.313
L0220,2026-04-08,13,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,129.237
L0220,2026-04-08,13,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,131.322
L0220,2026-04-08,13,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,129.968
L0220,2026-04-08,13,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,131.055
L0220,2026-04-08,13,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.617
L0220,2026-04-08,13,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.704
L0220,2026-04-08,13,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,130.794
L0220,2026-04-08,13,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.056
L0220,2026-04-08,13,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,130.964
L0220,2026-04-08,13,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,126.908
L0220,2026-04-08,13,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,131.008
L0220,2026-04-08,13,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,129.486
L0220,2026-04-08,13,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,129.949
L0220,2026-04-08,13,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,127.964
L0220,2026-04-08,13,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,128.26
L0220,2026-04-08,13,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,131.19
L0220,2026-04-08,13,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,128.887
L0220,2026-04-08,23,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,131.226
L0220,2026-04-08,23,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.259
L0220,2026-04-08,23,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,128.262
L0220,2026-04-08,23,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,130.74
L0220,2026-04-08,23,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,131.085
L0220,2026-04-08,23,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,131.38
L0220,2026-04-08,23,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,129.705
L0220,2026-04-08,23,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,127.242
L0220,2026-04-08,23,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,130.749
L0220,2026-04-08,23,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,129.7
L0220,2026-04-08,23,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,129.224
L0220,2026-04-08,23,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.29
L0220,2026-04-08,23,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.7
L0220,2026-04-08,23,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,130.02
L0220,2026-04-08,23,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.212
L0220,2026-04-08,23,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,131.01
L0220,2026-04-08,23,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,130.337
L0220,2026-04-08,23,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,127.649
L0220,2026-04-08,23,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.19
L0220,2026-04-08,23,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,130.187
L0220,2026-04-08,23,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.876
L0220,2026-04-08,23,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,130.496
L0220,2026-04-08,23,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,129.667
L0220,2026-04-08,23,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,131.276
L0220,2026-04-08,23,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,130.32
L0220,2026-04-08,23,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,131.059
L0220,2026-04-08,23,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,131.561
L0220,2026-04-08,23,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,131.469
L0220,2026-04-08,23,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.533
L0220,2026-04-08,23,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.305
L0220,2026-04-08,23,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,130.225
L0220,2026-04-08,23,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.574
L0220,2026-04-08,23,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,132.018
L0220,2026-04-08,23,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.114
L0220,2026-04-08,23,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.639
L0220,2026-04-08,23,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,131.313
L0220,2026-04-08,23,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,130.619
L0220,2026-04-08,23,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,129.853
L0220,2026-04-08,23,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,129.096
L0220,2026-04-08,23,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,129.95
L0220,2026-04-08,23,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,129.796
L0221,2026-04-08,3,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,131.31
L0221,2026-04-08,3,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,128.583
L0221,2026-04-08,3,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,129.435
L0221,2026-04-08,3,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,129.998
L0221,2026-04-08,3,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,126.816
L0221,2026-04-08,3,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,130.156
L0221,2026-04-08,3,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,130.637
L0221,2026-04-08,3,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,128.72
L0221,2026-04-08,3,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,128.644
L0221,2026-04-08,3,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,130.604
L0221,2026-04-08,3,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,131.097
L0221,2026-04-08,3,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,129.369
L0221,2026-04-08,3,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.71
L0221,2026-04-08,3,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,130.372
L0221,2026-04-08,3,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.963
L0221,2026-04-08,3,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,130.075
L0221,2026-04-08,3,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,129.748
L0221,2026-04-08,3,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,128.51
L0221,2026-04-08,3,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.818
L0221,2026-04-08,3,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,128.684
L0221,2026-04-08,3,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.038
L0221,2026-04-08,3,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,131.0
L0221,2026-04-08,3,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,128.117
L0221,2026-04-08,3,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,131.254
L0221,2026-04-08,3,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,130.019
L0221,2026-04-08,3,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,130.52
L0221,2026-04-08,3,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,133.462
L0221,2026-04-08,3,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,133.447
L0221,2026-04-08,3,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.65
L0221,2026-04-08,3,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.312
L0221,2026-04-08,3,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,129.474
L0221,2026-04-08,3,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.11
L0221,2026-04-08,3,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,132.311
L0221,2026-04-08,3,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.568
L0221,2026-04-08,3,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.325
L0221,2026-04-08,3,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,129.622
L0221,2026-04-08,3,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,132.835
L0221,2026-04-08,3,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.534
L0221,2026-04-08,3,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,128.696
L0221,2026-04-08,3,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,132.13
L0221,2026-04-08,3,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,128.954
L0221,2026-04-08,13,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,130.808
L0221,2026-04-08,13,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,129.218
L0221,2026-04-08,13,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,128.81
L0221,2026-04-08,13,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,131.629
L0221,2026-04-08,13,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,129.001
L0221,2026-04-08,13,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,130.205
L0221,2026-04-08,13,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,130.794
L0221,2026-04-08,13,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,127.391
L0221,2026-04-08,13,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,132.674
L0221,2026-04-08,13,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,131.113
L0221,2026-04-08,13,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,131.206
L0221,2026-04-08,13,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,131.164
L0221,2026-04-08,13,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.973
L0221,2026-04-08,13,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,132.225
L0221,2026-04-08,13,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.383
L0221,2026-04-08,13,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,130.006
L0221,2026-04-08,13,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,130.653
L0221,2026-04-08,13,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,128.215
L0221,2026-04-08,13,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,132.065
L0221,2026-04-08,13,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,129.008
L0221,2026-04-08,13,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.16
L0221,2026-04-08,13,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,131.777
L0221,2026-04-08,13,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,129.248
L0221,2026-04-08,13,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,129.755
L0221,2026-04-08,13,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,131.107
L0221,2026-04-08,13,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,129.898
L0221,2026-04-08,13,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,131.22
L0221,2026-04-08,13,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,129.66
L0221,2026-04-08,13,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.264
L0221,2026-04-08,13,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,130.436
L0221,2026-04-08,13,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,131.086
L0221,2026-04-08,13,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.307
L0221,2026-04-08,13,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.066
L0221,2026-04-08,13,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.093
L0221,2026-04-08,13,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.767
L0221,2026-04-08,13,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,130.293
L0221,2026-04-08,13,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,132.195
L0221,2026-04-08,13,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.891
L0221,2026-04-08,13,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,130.436
L0221,2026-04-08,13,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,131.994
L0221,2026-04-08,13,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,129.594
L0221,2026-04-08,23,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,131.555
L0221,2026-04-08,23,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,131.125
L0221,2026-04-08,23,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,127.259
L0221,2026-04-08,23,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,130.203
L0221,2026-04-08,23,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,128.662
L0221,2026-04-08,23,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,130.49
L0221,2026-04-08,23,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,131.733
L0221,2026-04-08,23,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,128.287
L0221,2026-04-08,23,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,130.261
L0221,2026-04-08,23,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,129.758
L0221,2026-04-08,23,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,130.158
L0221,2026-04-08,23,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,131.051
L0221,2026-04-08,23,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.398
L0221,2026-04-08,23,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,130.404
L0221,2026-04-08,23,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,128.877
L0221,2026-04-08,23,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,131.763
L0221,2026-04-08,23,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,129.581
L0221,2026-04-08,23,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,129.078
L0221,2026-04-08,23,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,131.546
L0221,2026-04-08,23,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,130.924
L0221,2026-04-08,23,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.129
L0221,2026-04-08,23,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,130.279
L0221,2026-04-08,23,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,130.581
L0221,2026-04-08,23,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,131.111
L0221,2026-04-08,23,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,130.603
L0221,2026-04-08,23,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,130.638
L0221,2026-04-08,23,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,130.79
L0221,2026-04-08,23,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,132.226
L0221,2026-04-08,23,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.482
L0221,2026-04-08,23,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,127.544
L0221,2026-04-08,23,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,130.301
L0221,2026-04-08,23,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.156
L0221,2026-04-08,23,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,130.854
L0221,2026-04-08,23,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,130.062
L0221,2026-04-08,23,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,131.625
L0221,2026-04-08,23,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,130.091
L0221,2026-04-08,23,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,131.802
L0221,2026-04-08,23,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.949
L0221,2026-04-08,23,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,129.011
L0221,2026-04-08,23,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,133.221
L0221,2026-04-08,23,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,129.483
L0222,2026-04-08,3,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,130.257
L0222,2026-04-08,3,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,129.346
L0222,2026-04-08,3,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,127.614
L0222,2026-04-08,3,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,130.565
L0222,2026-04-08,3,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,128.828
L0222,2026-04-08,3,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,129.271
L0222,2026-04-08,3,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,129.374
L0222,2026-04-08,3,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,128.233
L0222,2026-04-08,3,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,129.922
L0222,2026-04-08,3,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,127.208
L0222,2026-04-08,3,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,128.346
L0222,2026-04-08,3,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,128.062
L0222,2026-04-08,3,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,127.925
L0222,2026-04-08,3,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,130.069
L0222,2026-04-08,3,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.561
L0222,2026-04-08,3,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,129.817
L0222,2026-04-08,3,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,128.245
L0222,2026-04-08,3,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,128.011
L0222,2026-04-08,3,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.42
L0222,2026-04-08,3,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,130.609
L0222,2026-04-08,3,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.852
L0222,2026-04-08,3,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,128.8
L0222,2026-04-08,3,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,127.604
L0222,2026-04-08,3,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,131.829
L0222,2026-04-08,3,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,129.499
